Unnamed: 0,Geographic Cluster Name,Category Name,Meeting Type,Total Programs,Total Capacity,Average Max Age,Average Latitude,Average Scholarship,Average Transportation,Average Free Food,Average Capacity,name,population,income,latinos,blacks,white,asian,Percent of rowded Housing,Percent of Households With Income Below Poverty Level,Unemployment Rate for Population over 16,Percent Aged 25 and Over with no High School Diploma,Percent of Population Under Age 18 and Over Age 64,Per Capita Income,Hardship Index Score,Capacity Per Capita
103,AVALON PARK,Music & Art.,online,2,442.0,7.0,,0.0,0.0,0.0,221.0,AVALON PARK,10185.0,46903.0,0.015,0.957,0.008,0.002,1.7,16.0,15.7,9.6,42.3,29198.0,46.1,0.0433971526755031
104,AVALON PARK,Nature.,face_to_face,4,0.0,99.0,41.74359894,0.0,0.0,0.0,0.0,AVALON PARK,10185.0,46903.0,0.015,0.957,0.008,0.002,1.7,16.0,15.7,9.6,42.3,29198.0,46.1,0.0
105,AVALON PARK,Reading & Writing.,face_to_face,28,682.0,44.92857142857143,41.75481142071428,0.0,0.0,0.0,24.357142857142858,AVALON PARK,10185.0,46903.0,0.015,0.957,0.008,0.002,1.7,16.0,15.7,9.6,42.3,29198.0,46.1,0.0669612174766813
106,AVALON PARK,Science ,face_to_face,4,1901.0,99.0,41.746315,0.0,0.0,0.0,475.25,AVALON PARK,10185.0,46903.0,0.015,0.957,0.008,0.002,1.7,16.0,15.7,9.6,42.3,29198.0,46.1,0.186647029945999
107,AVALON PARK,Sports + Wellness.,face_to_face,89,2169.0,32.97752808988764,41.74360176876405,0.0,0.0,0.0,24.370786516853933,AVALON PARK,10185.0,46903.0,0.015,0.957,0.008,0.002,1.7,16.0,15.7,9.6,42.3,29198.0,46.1,0.212960235640648
108,AVALON PARK,Sports + Wellness.,online,2,30.0,56.0,41.7436409,0.0,0.0,0.0,15.0,AVALON PARK,10185.0,46903.0,0.015,0.957,0.008,0.002,1.7,16.0,15.7,9.6,42.3,29198.0,46.1,0.0029455081001472
109,AVALON PARK,Work + Career ,face_to_face,2,25.0,16.0,41.73809815,0.0,0.0,0.0,12.5,AVALON PARK,10185.0,46903.0,0.015,0.957,0.008,0.002,1.7,16.0,15.7,9.6,42.3,29198.0,46.1,0.002454590083456
110,AVONDALE,Academic Support,face_to_face,15,213.0,8.4,41.941341654666665,0.0,0.0,0.0,14.2,AVONDALE,39262.0,46519.0,0.644,0.025,0.284,0.03,2.7,12.1,5.0,15.7,28.4,35760.0,34.1,0.005425092965208
111,AVONDALE,Academic Support,online,1,10.0,6.0,41.94128418,0.0,0.0,0.0,10.0,AVONDALE,39262.0,46519.0,0.644,0.025,0.284,0.03,2.7,12.1,5.0,15.7,28.4,35760.0,34.1,0.0002546992002445
112,AVONDALE,Food.,face_to_face,2,20.0,6.0,41.94129181,0.0,0.0,0.0,10.0,AVONDALE,39262.0,46519.0,0.644,0.025,0.284,0.03,2.7,12.1,5.0,15.7,28.4,35760.0,34.1,0.000509398400489
113,AVONDALE,Healthcare,face_to_face,1,14.0,7.0,41.94129944,0.0,0.0,0.0,14.0,AVONDALE,39262.0,46519.0,0.644,0.025,0.284,0.03,2.7,12.1,5.0,15.7,28.4,35760.0,34.1,0.0003565788803423
114,AVONDALE,Helping Your Community.,face_to_face,5,210.0,17.0,41.938428498,0.0,0.0,0.0,42.0,AVONDALE,39262.0,46519.0,0.644,0.025,0.284,0.03,2.7,12.1,5.0,15.7,28.4,35760.0,34.1,0.0053486832051347
115,AVONDALE,Law,face_to_face,1,40.0,24.0,41.93592453,0.0,0.0,0.0,40.0,AVONDALE,39262.0,46519.0,0.644,0.025,0.284,0.03,2.7,12.1,5.0,15.7,28.4,35760.0,34.1,0.001018796800978
116,AVONDALE,Music & Art.,face_to_face,56,723.0,20.625,41.94416264285714,0.0,0.0,0.0,12.910714285714286,AVONDALE,39262.0,46519.0,0.644,0.025,0.284,0.03,2.7,12.1,5.0,15.7,28.4,35760.0,34.1,0.0184147521776781
117,AVONDALE,Music & Art.,online,6,70.0,8.333333333333334,41.941312153333335,0.0,0.0,0.0,11.666666666666666,AVONDALE,39262.0,46519.0,0.644,0.025,0.284,0.03,2.7,12.1,5.0,15.7,28.4,35760.0,34.1,0.0017828944017115
118,AVONDALE,Nature.,face_to_face,9,60.0,48.77777777777778,41.94116465333334,0.0,0.0,0.0,6.666666666666667,AVONDALE,39262.0,46519.0,0.644,0.025,0.284,0.03,2.7,12.1,5.0,15.7,28.4,35760.0,34.1,0.001528195201467
119,AVONDALE,Nature.,online,6,100.0,6.0,41.94128418,0.0,0.0,0.0,16.666666666666668,AVONDALE,39262.0,46519.0,0.644,0.025,0.284,0.03,2.7,12.1,5.0,15.7,28.4,35760.0,34.1,0.0025469920024451
120,AVONDALE,Performance.,face_to_face,6,240.0,39.333333333333336,41.94466400333334,0.0,0.0,0.0,40.0,AVONDALE,39262.0,46519.0,0.644,0.025,0.284,0.03,2.7,12.1,5.0,15.7,28.4,35760.0,34.1,0.0061127808058682
121,AVONDALE,Performance.,online,3,30.0,6.0,41.9413681,0.0,0.0,0.0,10.0,AVONDALE,39262.0,46519.0,0.644,0.025,0.284,0.03,2.7,12.1,5.0,15.7,28.4,35760.0,34.1,0.0007640976007335
122,AVONDALE,Reading & Writing.,face_to_face,6,20.0,68.0,41.9410642,0.0,0.0,0.0,3.333333333333333,AVONDALE,39262.0,46519.0,0.644,0.025,0.284,0.03,2.7,12.1,5.0,15.7,28.4,35760.0,34.1,0.000509398400489
123,AVONDALE,Science ,face_to_face,3,30.0,6.0,41.94129435333333,0.0,0.0,0.0,10.0,AVONDALE,39262.0,46519.0,0.644,0.025,0.284,0.03,2.7,12.1,5.0,15.7,28.4,35760.0,34.1,0.0007640976007335
124,AVONDALE,Science ,online,1,10.0,6.0,41.94128418,0.0,0.0,0.0,10.0,AVONDALE,39262.0,46519.0,0.644,0.025,0.284,0.03,2.7,12.1,5.0,15.7,28.4,35760.0,34.1,0.0002546992002445
125,AVONDALE,Sports + Wellness.,face_to_face,1468,19297.0,56.76021798365122,41.94945686994551,0.0,0.0,0.0,13.14509536784741,AVONDALE,39262.0,46519.0,0.644,0.025,0.284,0.03,2.7,12.1,5.0,15.7,28.4,35760.0,34.1,0.4914930467118333
126,AVONDALE,Sports + Wellness.,online,14,190.0,7.142857142857143,41.94130216285714,0.0,0.0,0.0,13.571428571428571,AVONDALE,39262.0,46519.0,0.644,0.025,0.284,0.03,2.7,12.1,5.0,15.7,28.4,35760.0,34.1,0.0048392848046457
127,AVONDALE,Work + Career ,face_to_face,2,120.0,19.5,41.93750763,0.0,0.0,0.0,60.0,AVONDALE,39262.0,46519.0,0.644,0.025,0.284,0.03,2.7,12.1,5.0,15.7,28.4,35760.0,34.1,0.0030563904029341
128,BELMONT CRAGIN,Academic Support,face_to_face,25,253.0,8.48,41.92519668640001,0.0,0.0,0.0,10.12,BELMONT CRAGIN,78743.0,42842.0,0.789,0.032,0.152,0.02,7.3,15.2,5.1,31.6,37.0,21612.0,56.3,0.0032129840112771
129,BELMONT CRAGIN,Academic Support,online,5,60.0,5.0,41.92393188999999,0.0,0.0,0.0,12.0,BELMONT CRAGIN,78743.0,42842.0,0.789,0.032,0.152,0.02,7.3,15.2,5.1,31.6,37.0,21612.0,56.3,0.000761972492793
130,BELMONT CRAGIN,Building & Fixing Things,face_to_face,7,75.0,24.714285714285715,41.91624178,0.0,0.0,0.0,10.714285714285714,BELMONT CRAGIN,78743.0,42842.0,0.789,0.032,0.152,0.02,7.3,15.2,5.1,31.6,37.0,21612.0,56.3,0.0009524656159912
131,BELMONT CRAGIN,Digital Media.,face_to_face,1,12.0,17.0,41.92290115,0.0,0.0,0.0,12.0,BELMONT CRAGIN,78743.0,42842.0,0.789,0.032,0.152,0.02,7.3,15.2,5.1,31.6,37.0,21612.0,56.3,0.0001523944985586
132,BELMONT CRAGIN,Healthcare,face_to_face,1,10.0,6.0,41.92290115,0.0,0.0,0.0,10.0,BELMONT CRAGIN,78743.0,42842.0,0.789,0.032,0.152,0.02,7.3,15.2,5.1,31.6,37.0,21612.0,56.3,0.0001269954154655
133,BELMONT CRAGIN,Helping Your Community.,face_to_face,4,134.0,17.0,41.9219875325,0.0,0.0,0.0,33.5,BELMONT CRAGIN,78743.0,42842.0,0.789,0.032,0.152,0.02,7.3,15.2,5.1,31.6,37.0,21612.0,56.3,0.0017017385672377
134,BELMONT CRAGIN,Managing Money.,online,1,18.0,99.0,,0.0,0.0,0.0,18.0,BELMONT CRAGIN,78743.0,42842.0,0.789,0.032,0.152,0.02,7.3,15.2,5.1,31.6,37.0,21612.0,56.3,0.0002285917478379
135,BELMONT CRAGIN,Music & Art.,face_to_face,167,39702.0,54.51497005988024,41.92680431826347,0.0,0.0,0.0,237.73652694610777,BELMONT CRAGIN,78743.0,42842.0,0.789,0.032,0.152,0.02,7.3,15.2,5.1,31.6,37.0,21612.0,56.3,0.5041971984811349
136,BELMONT CRAGIN,Music & Art.,online,21,285.0,8.80952380952381,41.92325102,0.0,0.0,0.0,13.571428571428571,BELMONT CRAGIN,78743.0,42842.0,0.789,0.032,0.152,0.02,7.3,15.2,5.1,31.6,37.0,21612.0,56.3,0.0036193693407667
137,BELMONT CRAGIN,Nature.,face_to_face,26,72.0,71.1923076923077,41.923349525000006,0.0,0.0,0.0,2.769230769230769,BELMONT CRAGIN,78743.0,42842.0,0.789,0.032,0.152,0.02,7.3,15.2,5.1,31.6,37.0,21612.0,56.3,0.0009143669913516
138,BELMONT CRAGIN,Nature.,online,1,10.0,6.0,41.9228859,0.0,0.0,0.0,10.0,BELMONT CRAGIN,78743.0,42842.0,0.789,0.032,0.152,0.02,7.3,15.2,5.1,31.6,37.0,21612.0,56.3,0.0001269954154655
139,BELMONT CRAGIN,Performance.,face_to_face,2,250.0,57.0,41.92308235,0.0,0.0,0.0,125.0,BELMONT CRAGIN,78743.0,42842.0,0.789,0.032,0.152,0.02,7.3,15.2,5.1,31.6,37.0,21612.0,56.3,0.0031748853866375
140,BELMONT CRAGIN,Reading & Writing.,face_to_face,67,1888.0,47.59701492537314,41.93291587014925,0.0,0.0,0.0,28.17910447761194,BELMONT CRAGIN,78743.0,42842.0,0.789,0.032,0.152,0.02,7.3,15.2,5.1,31.6,37.0,21612.0,56.3,0.0239767344398867
141,BELMONT CRAGIN,Reading & Writing.,online,5,60.0,5.6,41.923397068,0.0,0.0,0.0,12.0,BELMONT CRAGIN,78743.0,42842.0,0.789,0.032,0.152,0.02,7.3,15.2,5.1,31.6,37.0,21612.0,56.3,0.000761972492793
142,BELMONT CRAGIN,Science ,face_to_face,12,70.0,7.916666666666667,41.929085729166665,0.0,0.0,0.0,5.833333333333333,BELMONT CRAGIN,78743.0,42842.0,0.789,0.032,0.152,0.02,7.3,15.2,5.1,31.6,37.0,21612.0,56.3,0.0008889679082585
143,BELMONT CRAGIN,Social Studies ,face_to_face,1,0.0,99.0,41.93669891,0.0,0.0,0.0,0.0,BELMONT CRAGIN,78743.0,42842.0,0.789,0.032,0.152,0.02,7.3,15.2,5.1,31.6,37.0,21612.0,56.3,0.0
144,BELMONT CRAGIN,Sports + Wellness.,face_to_face,445,10565.0,28.586516853932583,41.92360651078652,0.0,0.0,0.0,23.741573033707866,BELMONT CRAGIN,78743.0,42842.0,0.789,0.032,0.152,0.02,7.3,15.2,5.1,31.6,37.0,21612.0,56.3,0.1341706564393025
145,BELMONT CRAGIN,Sports + Wellness.,online,34,384.0,51.3235294117647,41.9228859,0.0,0.0,0.0,11.294117647058824,BELMONT CRAGIN,78743.0,42842.0,0.789,0.032,0.152,0.02,7.3,15.2,5.1,31.6,37.0,21612.0,56.3,0.0048766239538752
146,BEVERLY,Academic Support,face_to_face,8,192.0,20.875,41.709026815,0.0,0.0,0.0,24.0,BEVERLY,20034.0,83092.0,0.046,0.341,0.588,0.006,0.6,5.7,5.9,2.5,40.4,55811.0,26.3,0.0095837076969152
147,BEVERLY,Building & Fixing Things,face_to_face,64,375.0,40.21875,41.71611190125,0.0,0.0,0.0,5.859375,BEVERLY,20034.0,83092.0,0.046,0.341,0.588,0.006,0.6,5.7,5.9,2.5,40.4,55811.0,26.3,0.0187181790955375
148,BEVERLY,Computers.,face_to_face,4,2011.0,99.0,41.72137642,0.0,0.0,0.0,502.75,BEVERLY,20034.0,83092.0,0.046,0.341,0.588,0.006,0.6,5.7,5.9,2.5,40.4,55811.0,26.3,0.1003793550963362
149,BEVERLY,Food.,face_to_face,2,24.0,6.0,41.71929932,0.0,0.0,0.0,12.0,BEVERLY,20034.0,83092.0,0.046,0.341,0.588,0.006,0.6,5.7,5.9,2.5,40.4,55811.0,26.3,0.0011979634621144
150,BEVERLY,Helping Your Community.,face_to_face,1,0.0,24.0,41.70734787,0.0,0.0,0.0,0.0,BEVERLY,20034.0,83092.0,0.046,0.341,0.588,0.006,0.6,5.7,5.9,2.5,40.4,55811.0,26.3,0.0
151,BEVERLY,Music & Art.,face_to_face,280,21720.0,37.075,41.71828820625,0.0,0.0,0.0,77.57142857142857,BEVERLY,20034.0,83092.0,0.046,0.341,0.588,0.006,0.6,5.7,5.9,2.5,40.4,55811.0,26.3,1.084156933213537
152,BEVERLY,Nature.,face_to_face,17,455.0,88.05882352941177,41.71413152529412,0.0,0.0,0.0,26.764705882352946,BEVERLY,20034.0,83092.0,0.046,0.341,0.588,0.006,0.6,5.7,5.9,2.5,40.4,55811.0,26.3,0.0227113906359189
153,BEVERLY,Performance.,face_to_face,31,483.0,53.064516129032256,41.70636724580645,0.0,0.0,0.0,15.580645161290322,BEVERLY,20034.0,83092.0,0.046,0.341,0.588,0.006,0.6,5.7,5.9,2.5,40.4,55811.0,26.3,0.0241090146750524
154,BEVERLY,Reading & Writing.,face_to_face,65,5523.0,35.89230769230769,41.7204237736923,0.0,0.0,0.0,84.96923076923076,BEVERLY,20034.0,83092.0,0.046,0.341,0.588,0.006,0.6,5.7,5.9,2.5,40.4,55811.0,26.3,0.2756813417190775
155,BEVERLY,Science ,face_to_face,17,1594.0,93.52941176470588,41.720571635294114,0.0,0.0,0.0,93.76470588235294,BEVERLY,20034.0,83092.0,0.046,0.341,0.588,0.006,0.6,5.7,5.9,2.5,40.4,55811.0,26.3,0.0795647399420984
156,BEVERLY,Social Studies ,face_to_face,2,1831.0,99.0,41.72140122,0.0,0.0,0.0,915.5,BEVERLY,20034.0,83092.0,0.046,0.341,0.588,0.006,0.6,5.7,5.9,2.5,40.4,55811.0,26.3,0.0913946291304781
157,BEVERLY,Sports + Wellness.,face_to_face,530,13405.0,30.89433962264151,41.71713530575472,0.0,0.0,0.0,25.29245283018868,BEVERLY,20034.0,83092.0,0.046,0.341,0.588,0.006,0.6,5.7,5.9,2.5,40.4,55811.0,26.3,0.6691125087351503
158,BEVERLY,Sports + Wellness.,online,8,82.0,34.5,41.71930313,0.0,0.0,0.0,10.25,BEVERLY,20034.0,83092.0,0.046,0.341,0.588,0.006,0.6,5.7,5.9,2.5,40.4,55811.0,26.3,0.0040930418288908
159,BRIDGEPORT,Academic Support,face_to_face,33,2240.0,12.87878787878788,41.83262333757576,0.0,0.0,0.0,67.87878787878788,BRIDGEPORT,31977.0,42382.0,0.27,0.021,0.351,0.345,3.2,14.0,6.8,19.1,32.8,31693.0,41.1,0.0700503486881195
160,BRIDGEPORT,Academic Support,online,1,10.0,6.0,41.84115219,0.0,0.0,0.0,10.0,BRIDGEPORT,31977.0,42382.0,0.27,0.021,0.351,0.345,3.2,14.0,6.8,19.1,32.8,31693.0,41.1,0.0003127247709291
161,BRIDGEPORT,Building & Fixing Things,face_to_face,1,18.0,99.0,41.83102417,0.0,0.0,0.0,18.0,BRIDGEPORT,31977.0,42382.0,0.27,0.021,0.351,0.345,3.2,14.0,6.8,19.1,32.8,31693.0,41.1,0.0005629045876723
162,BRIDGEPORT,Customer/Human Service,face_to_face,1,21.0,21.0,41.68122482,0.0,0.0,0.0,21.0,BRIDGEPORT,31977.0,42382.0,0.27,0.021,0.351,0.345,3.2,14.0,6.8,19.1,32.8,31693.0,41.1,0.0006567220189511
163,BRIDGEPORT,Healthcare,face_to_face,1,20.0,99.0,41.84400177,0.0,0.0,0.0,20.0,BRIDGEPORT,31977.0,42382.0,0.27,0.021,0.351,0.345,3.2,14.0,6.8,19.1,32.8,31693.0,41.1,0.0006254495418582
164,BRIDGEPORT,Helping Your Community.,face_to_face,4,213.0,36.0,41.7981081025,0.0,0.0,0.0,53.25,BRIDGEPORT,31977.0,42382.0,0.27,0.021,0.351,0.345,3.2,14.0,6.8,19.1,32.8,31693.0,41.1,0.0066610376207899
165,BRIDGEPORT,Helping Your Community.,online,2,30.0,99.0,41.84115219,0.0,0.0,0.0,15.0,BRIDGEPORT,31977.0,42382.0,0.27,0.021,0.351,0.345,3.2,14.0,6.8,19.1,32.8,31693.0,41.1,0.0009381743127873
166,BRIDGEPORT,Managing Money.,face_to_face,2,221.0,22.5,41.68121147,0.0,0.0,0.0,110.5,BRIDGEPORT,31977.0,42382.0,0.27,0.021,0.351,0.345,3.2,14.0,6.8,19.1,32.8,31693.0,41.1,0.0069112174375332
167,BRIDGEPORT,Music & Art.,face_to_face,246,64782.0,35.113821138211385,41.83396466654472,0.0,0.0,0.0,263.3414634146341,BRIDGEPORT,31977.0,42382.0,0.27,0.021,0.351,0.345,3.2,14.0,6.8,19.1,32.8,31693.0,41.1,2.02589361103293
168,BRIDGEPORT,Music & Art.,online,1,20.0,99.0,41.84115219,0.0,0.0,0.0,20.0,BRIDGEPORT,31977.0,42382.0,0.27,0.021,0.351,0.345,3.2,14.0,6.8,19.1,32.8,31693.0,41.1,0.0006254495418582
169,BRIDGEPORT,Nature.,face_to_face,18,75.0,72.44444444444444,41.82695431388889,0.0,0.0,0.0,4.166666666666667,BRIDGEPORT,31977.0,42382.0,0.27,0.021,0.351,0.345,3.2,14.0,6.8,19.1,32.8,31693.0,41.1,0.0023454357819682
170,BRIDGEPORT,Performance.,face_to_face,1,40.0,18.0,41.84299851,0.0,0.0,0.0,40.0,BRIDGEPORT,31977.0,42382.0,0.27,0.021,0.351,0.345,3.2,14.0,6.8,19.1,32.8,31693.0,41.1,0.0012508990837164
171,BRIDGEPORT,Reading & Writing.,face_to_face,60,4807.0,29.633333333333333,41.83332169966666,0.0,0.0,0.0,80.11666666666666,BRIDGEPORT,31977.0,42382.0,0.27,0.021,0.351,0.345,3.2,14.0,6.8,19.1,32.8,31693.0,41.1,0.1503267973856209
172,BRIDGEPORT,Reading & Writing.,online,1,10.0,6.0,41.84115219,0.0,0.0,0.0,10.0,BRIDGEPORT,31977.0,42382.0,0.27,0.021,0.351,0.345,3.2,14.0,6.8,19.1,32.8,31693.0,41.1,0.0003127247709291
173,BRIDGEPORT,Science ,face_to_face,11,58.0,10.727272727272728,41.83286424272728,0.0,0.0,0.0,5.2727272727272725,BRIDGEPORT,31977.0,42382.0,0.27,0.021,0.351,0.345,3.2,14.0,6.8,19.1,32.8,31693.0,41.1,0.0018138036713888
174,BRIDGEPORT,Social Studies ,face_to_face,1,99.0,99.0,41.83263779,0.0,0.0,0.0,99.0,BRIDGEPORT,31977.0,42382.0,0.27,0.021,0.351,0.345,3.2,14.0,6.8,19.1,32.8,31693.0,41.1,0.0030959752321981
175,BRIDGEPORT,Sports + Wellness.,face_to_face,408,6560.0,44.8014705882353,41.83883765132353,0.0,0.0,0.0,16.07843137254902,BRIDGEPORT,31977.0,42382.0,0.27,0.021,0.351,0.345,3.2,14.0,6.8,19.1,32.8,31693.0,41.1,0.2051474497294931
176,BRIDGEPORT,Sports + Wellness.,online,14,210.0,99.0,41.84122085428572,0.0,0.0,0.0,15.0,BRIDGEPORT,31977.0,42382.0,0.27,0.021,0.351,0.345,3.2,14.0,6.8,19.1,32.8,31693.0,41.1,0.0065672201895112
177,BRIDGEPORT,Work + Career ,online,1,0.0,24.0,41.83224487,0.0,0.0,0.0,0.0,BRIDGEPORT,31977.0,42382.0,0.27,0.021,0.351,0.345,3.2,14.0,6.8,19.1,32.8,31693.0,41.1,0.0
178,BRIGHTON PARK,Academic Support,face_to_face,5,70.0,14.2,41.816501622,0.0,0.0,0.0,14.0,BRIGHTON PARK,45368.0,39289.0,0.853,0.012,0.081,0.05,9.2,18.8,10.7,34.0,37.5,18313.0,65.5,0.0015429377534826
179,BRIGHTON PARK,Academic Support,online,1,1865.0,99.0,,0.0,0.0,0.0,1865.0,BRIGHTON PARK,45368.0,39289.0,0.853,0.012,0.081,0.05,9.2,18.8,10.7,34.0,37.5,18313.0,65.5,0.0411082701463586
180,BRIGHTON PARK,Building & Fixing Things,face_to_face,5,1449.0,18.8,41.815074156,0.0,0.0,0.0,289.8,BRIGHTON PARK,45368.0,39289.0,0.853,0.012,0.081,0.05,9.2,18.8,10.7,34.0,37.5,18313.0,65.5,0.0319388114970904
181,BRIGHTON PARK,Computers.,face_to_face,3,112.0,70.33333333333333,41.81507873333334,0.0,0.0,0.0,37.333333333333336,BRIGHTON PARK,45368.0,39289.0,0.853,0.012,0.081,0.05,9.2,18.8,10.7,34.0,37.5,18313.0,65.5,0.0024687004055722
182,BRIGHTON PARK,Customer/Human Service,face_to_face,6,0.0,6.5,41.805305483333335,0.0,0.0,0.0,0.0,BRIGHTON PARK,45368.0,39289.0,0.853,0.012,0.081,0.05,9.2,18.8,10.7,34.0,37.5,18313.0,65.5,0.0
183,BRIGHTON PARK,Healthcare,face_to_face,18,1813.0,24.72222222222222,41.811923558888886,0.0,0.0,0.0,100.72222222222224,BRIGHTON PARK,45368.0,39289.0,0.853,0.012,0.081,0.05,9.2,18.8,10.7,34.0,37.5,18313.0,65.5,0.0399620878152001
184,BRIGHTON PARK,Managing Money.,face_to_face,9,6226.0,54.66666666666666,41.81482018111112,0.0,0.0,0.0,691.7777777777778,BRIGHTON PARK,45368.0,39289.0,0.853,0.012,0.081,0.05,9.2,18.8,10.7,34.0,37.5,18313.0,65.5,0.1372332921883265
185,BRIGHTON PARK,Music & Art.,face_to_face,105,20092.0,41.8,41.81789968390476,0.0,0.0,0.0,191.3523809523809,BRIGHTON PARK,45368.0,39289.0,0.853,0.012,0.081,0.05,9.2,18.8,10.7,34.0,37.5,18313.0,65.5,0.4428672191853288
186,BRIGHTON PARK,Reading & Writing.,face_to_face,157,8693735.0,26.78343949044586,41.81595336719745,0.0,0.0,0.0,55374.108280254775,BRIGHTON PARK,45368.0,39289.0,0.853,0.012,0.081,0.05,9.2,18.8,10.7,34.0,37.5,18313.0,65.5,191.62702786104745
187,BRIGHTON PARK,Reading & Writing.,online,2,18.0,50.5,,0.0,0.0,0.0,9.0,BRIGHTON PARK,45368.0,39289.0,0.853,0.012,0.081,0.05,9.2,18.8,10.7,34.0,37.5,18313.0,65.5,0.0003967554223241
188,BRIGHTON PARK,Science ,face_to_face,7,184994.0,27.571428571428573,41.814614975714285,0.0,14.285714285714286,0.0,26427.714285714286,BRIGHTON PARK,45368.0,39289.0,0.853,0.012,0.081,0.05,9.2,18.8,10.7,34.0,37.5,18313.0,65.5,4.077631810968083
189,BRIGHTON PARK,Science ,online,1,1813.0,99.0,,0.0,0.0,0.0,1813.0,BRIGHTON PARK,45368.0,39289.0,0.853,0.012,0.081,0.05,9.2,18.8,10.7,34.0,37.5,18313.0,65.5,0.0399620878152001
190,BRIGHTON PARK,Social Studies ,face_to_face,1,99.0,99.0,41.81510162,0.0,0.0,0.0,99.0,BRIGHTON PARK,45368.0,39289.0,0.853,0.012,0.081,0.05,9.2,18.8,10.7,34.0,37.5,18313.0,65.5,0.0021821548227825
191,BRIGHTON PARK,Sports + Wellness.,face_to_face,46,1668.0,14.478260869565217,41.819299619565214,0.0,0.0,0.0,36.26086956521739,BRIGHTON PARK,45368.0,39289.0,0.853,0.012,0.081,0.05,9.2,18.8,10.7,34.0,37.5,18313.0,65.5,0.0367660024687004
192,BRIGHTON PARK,Sports + Wellness.,online,3,42.0,40.0,41.81925583,0.0,0.0,0.0,14.0,BRIGHTON PARK,45368.0,39289.0,0.853,0.012,0.081,0.05,9.2,18.8,10.7,34.0,37.5,18313.0,65.5,0.0009257626520895
193,BRIGHTON PARK,Work + Career ,face_to_face,2,85.0,21.5,41.812183385,0.0,50.0,0.0,42.5,BRIGHTON PARK,45368.0,39289.0,0.853,0.012,0.081,0.05,9.2,18.8,10.7,34.0,37.5,18313.0,65.5,0.001873567272086
194,BURNSIDE,Music & Art.,face_to_face,1,100.0,99.0,41.72407532,0.0,0.0,0.0,100.0,BURNSIDE,2916.0,32553.0,0.007,0.977,0.007,0.0,1.8,19.8,15.9,14.2,40.2,26587.0,49.1,0.0342935528120713
195,BURNSIDE,Performance.,face_to_face,1,100.0,99.0,41.72409821,0.0,0.0,0.0,100.0,BURNSIDE,2916.0,32553.0,0.007,0.977,0.007,0.0,1.8,19.8,15.9,14.2,40.2,26587.0,49.1,0.0342935528120713
196,Back of the Yards,Academic Support,face_to_face,72,2689.0,68.20833333333333,41.80764283041667,0.0,0.0,0.0,37.34722222222222,Back of the Yards,44377.0,32222.0,0.573,0.296,0.106,0.016,5.5,28.7,16.8,30.6,40.2,18040.0,67.0,0.0605944520810329
197,Back of the Yards,Academic Support,online,1,10.0,6.0,41.86417007,0.0,0.0,0.0,10.0,Back of the Yards,44377.0,32222.0,0.573,0.296,0.106,0.016,5.5,28.7,16.8,30.6,40.2,18040.0,67.0,0.0002253419564188
198,Back of the Yards,Building & Fixing Things,face_to_face,15,994293.0,60.93333333333333,41.801841992666674,0.0,0.0,0.0,66286.2,Back of the Yards,44377.0,32222.0,0.573,0.296,0.106,0.016,5.5,28.7,16.8,30.6,40.2,18040.0,67.0,22.405592987358315
199,Back of the Yards,Computers.,face_to_face,20,204444.0,82.85,41.822608757,0.0,0.0,0.0,10222.2,Back of the Yards,44377.0,32222.0,0.573,0.296,0.106,0.016,5.5,28.7,16.8,30.6,40.2,18040.0,67.0,4.606981093809856
200,Back of the Yards,Customer/Human Service,face_to_face,1,21.0,21.0,41.68122482,0.0,0.0,0.0,21.0,Back of the Yards,44377.0,32222.0,0.573,0.296,0.106,0.016,5.5,28.7,16.8,30.6,40.2,18040.0,67.0,0.0004732181084796
201,Back of the Yards,Digital Media.,face_to_face,1,0.0,24.0,41.80139923,0.0,0.0,0.0,0.0,Back of the Yards,44377.0,32222.0,0.573,0.296,0.106,0.016,5.5,28.7,16.8,30.6,40.2,18040.0,67.0,0.0
202,Back of the Yards,Food.,face_to_face,1,0.0,18.0,41.80799866,0.0,0.0,0.0,0.0,Back of the Yards,44377.0,32222.0,0.573,0.296,0.106,0.016,5.5,28.7,16.8,30.6,40.2,18040.0,67.0,0.0
203,Back of the Yards,Healthcare,face_to_face,53,65.0,21.566037735849054,41.80737333716981,0.0,0.0,0.0,1.2264150943396226,Back of the Yards,44377.0,32222.0,0.573,0.296,0.106,0.016,5.5,28.7,16.8,30.6,40.2,18040.0,67.0,0.0014647227167226
204,Back of the Yards,Helping Your Community.,face_to_face,14,276.0,40.07142857142857,41.79155027,0.0,0.0,0.0,19.714285714285715,Back of the Yards,44377.0,32222.0,0.573,0.296,0.106,0.016,5.5,28.7,16.8,30.6,40.2,18040.0,67.0,0.0062194379971606
205,Back of the Yards,Managing Money.,face_to_face,14,887.0,88.07142857142857,41.78799465642857,0.0,0.0,0.0,63.35714285714285,Back of the Yards,44377.0,32222.0,0.573,0.296,0.106,0.016,5.5,28.7,16.8,30.6,40.2,18040.0,67.0,0.0199878315343533
206,Back of the Yards,Music & Art.,face_to_face,507,1700150.0,40.26627218934911,41.806106833076925,0.0,0.0,0.0,3353.353057199211,Back of the Yards,44377.0,32222.0,0.573,0.296,0.106,0.016,5.5,28.7,16.8,30.6,40.2,18040.0,67.0,38.31151272055344
